trial_id,sign_name,time_ms,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
1,motion1,0.0,843,710,713,803,450,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,19.0,912,234,1016,1133,321,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,38.0,510,1269,224,777,832,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,57.0,492,607,552,1059,1075,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,76.0,528,826,1081,474,389,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,95.0,717,686,542,1122,357,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,152.0,878,1036,908,896,746,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,171.0,1119,417,475,693,1065,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,190.0,226,1068,320,978,1165,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,209.0,833,949,762,431,1026,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,228.0,350,1149,386,293,834,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,247.0,898,588,1095,1036,1025,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,266.0,947,768,312,338,289,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,285.0,897,1035,385,297,641,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,304.0,423,1120,696,1016,972,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,323.0,756,576,667,958,526,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,342.0,1010,367,1269,316,771,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,361.0,468,484,836,847,1009,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,380.0,955,257,926,842,1177,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,399.0,1028,285,414,1137,377,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,418.0,919,1288,662,702,1104,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,437.0,286,1134,640,672,309,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,456.0,802,418,751,829,789,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,475.0,853,1185,995,397,1289,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,494.0,637,1076,715,1168,998,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,513.0,469,746,740,714,717,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,532.0,1044,895,727,1272,1171,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,551.0,1152,833,1099,462,698,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,570.0,864,311,312,412,629,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,589.0,579,1179,733,1181,489,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,608.0,573,1187,342,1093,688,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,627.0,901,228,207,738,420,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,646.0,1024,1238,272,818,371,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,665.0,1080,1290,804,591,295,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,684.0,575,719,427,436,847,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,703.0,1181,237,727,1112,361,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,722.0,784,1230,848,1221,1225,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,741.0,785,1115,426,1068,725,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,760.0,901,433,316,1241,718,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,779.0,767,251,476,335,464,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,798.0,310,326,861,1019,610,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,817.0,1039,213,803,641,920,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,836.0,868,1276,657,792,599,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,855.0,443,1277,628,885,548,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,874.0,1134,589,1085,711,713,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,893.0,1174,1143,394,1086,754,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,912.0,730,652,1113,769,288,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,931.0,663,616,832,1087,247,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,950.0,981,686,1196,820,1000,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,969.0,952,699,1199,464,1048,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,988.0,1147,975,416,901,489,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,1007.0,395,328,241,927,1239,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,1026.0,573,740,614,1149,240,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,1045.0,526,680,750,291,814,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,1064.0,287,1241,1181,701,959,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,motion1,1083.0,413,506,237,606,417,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
