trial_id,sign_name,time_ms,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
1,hhhhhhh,0.0,683,921,241,998,217,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,19.0,1288,1101,968,728,1158,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,38.0,411,885,543,692,200,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,57.0,285,435,656,1160,1179,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,76.0,282,1012,882,375,234,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,95.0,1090,485,348,880,923,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,114.0,394,572,1201,665,484,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,133.0,289,273,358,929,737,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,152.0,920,998,301,1076,873,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,171.0,632,1202,338,394,637,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,190.0,253,817,472,1242,855,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,209.0,777,372,862,1284,892,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,228.0,1290,1021,1043,499,485,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,247.0,431,524,285,1034,457,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,266.0,744,899,466,817,277,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,285.0,706,221,816,629,836,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,304.0,1103,1158,255,1164,764,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,323.0,430,909,731,781,1129,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,342.0,583,706,583,565,863,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,361.0,490,732,410,275,1236,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,380.0,1146,1271,540,211,946,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,399.0,494,756,576,1192,760,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,418.0,1059,1115,1163,315,620,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,437.0,563,1217,937,1012,718,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,456.0,1261,1133,1297,574,294,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,475.0,258,606,305,224,995,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,494.0,786,296,1288,1221,272,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,513.0,867,329,1085,911,210,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,532.0,530,656,996,653,872,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,551.0,1127,733,902,251,1055,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,570.0,430,453,307,832,816,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,hhhhhhh,589.0,469,463,500,426,1055,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
