trial_id,sign_name,time_ms,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
1,statue,0.0,928,847,760,454,517,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,19.0,398,313,1152,490,473,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,38.0,278,897,1019,1267,1084,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,57.0,1209,886,914,358,513,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,76.0,456,1246,965,528,479,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,95.0,622,906,337,1174,583,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,114.0,519,411,851,1007,1084,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,133.0,682,633,865,1206,1036,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,152.0,743,220,922,262,511,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,171.0,1135,351,1171,576,280,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,190.0,1174,1009,1041,490,1084,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,209.0,551,1024,965,574,390,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,228.0,909,1235,949,960,1044,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,247.0,1142,464,313,1284,728,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,266.0,970,1036,947,800,868,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,285.0,581,280,520,1252,209,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,304.0,1238,488,517,1025,1012,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,323.0,802,1099,962,475,583,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,342.0,386,1219,1070,642,205,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,361.0,1218,410,219,508,920,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,380.0,738,291,262,1197,532,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,399.0,1006,1033,1008,271,462,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,418.0,305,313,1156,1091,661,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,437.0,287,893,600,351,979,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,456.0,903,333,833,923,700,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,475.0,682,1131,550,944,1074,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,494.0,771,237,815,568,1095,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,513.0,479,387,915,473,462,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,532.0,720,372,503,801,691,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,551.0,976,250,569,730,658,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,570.0,244,592,980,1217,269,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,589.0,1276,524,548,689,651,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,608.0,909,218,1260,823,580,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,627.0,341,682,1010,1211,1290,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,646.0,425,665,380,480,816,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,665.0,662,863,368,949,367,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,684.0,713,1133,719,948,1140,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,703.0,1177,319,677,589,1288,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,722.0,613,400,1269,257,721,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,741.0,706,511,946,771,444,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,760.0,1185,1099,1111,323,1246,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,779.0,1002,1119,689,1183,399,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,798.0,920,677,821,1232,594,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,817.0,438,645,224,1295,824,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,836.0,1222,810,699,1242,255,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,855.0,494,902,464,700,526,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,874.0,1202,1014,819,1106,639,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,893.0,1147,1126,1209,396,674,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,912.0,548,1186,1264,455,420,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,931.0,1054,1001,934,1178,1210,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,950.0,819,1239,1023,468,603,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,969.0,830,310,843,296,741,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,988.0,1290,243,500,940,403,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1007.0,1046,216,251,883,398,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1026.0,740,761,938,772,1268,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1045.0,359,494,430,1011,527,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1064.0,490,377,1186,403,1248,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1083.0,986,900,983,574,1064,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1102.0,588,1243,1128,880,1262,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1121.0,1265,551,1217,523,980,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1140.0,1144,1186,909,544,203,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1159.0,1271,232,1175,857,1275,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1178.0,275,227,981,870,950,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1197.0,608,1227,236,909,684,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1216.0,1192,498,1220,908,559,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1235.0,1095,439,626,776,1070,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1254.0,890,1233,212,385,635,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1273.0,807,969,385,1259,225,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1292.0,1232,285,888,492,497,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1311.0,562,637,274,607,1221,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1330.0,248,637,202,681,1003,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1349.0,1082,1027,511,290,632,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1368.0,635,653,573,266,943,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1387.0,737,682,729,1170,1142,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1406.0,514,972,1056,285,653,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1425.0,961,557,475,458,921,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1444.0,396,243,742,789,412,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1463.0,1155,206,1238,668,1215,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
1,statue,1482.0,872,1222,373,253,1211,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,0.0,840,783,742,796,707,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,19.0,988,970,701,574,903,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,38.0,258,1229,829,615,1183,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,57.0,621,1010,556,1185,1026,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,76.0,1251,213,1265,680,1088,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,95.0,944,1226,1238,1250,432,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,114.0,292,947,638,1227,280,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,133.0,546,555,696,760,663,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,152.0,377,357,317,697,585,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,171.0,1107,585,798,935,844,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,190.0,688,883,557,391,550,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,209.0,314,429,383,1140,382,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,228.0,863,667,1045,758,675,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,247.0,344,859,538,234,731,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,266.0,897,1159,823,978,1272,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,285.0,603,256,933,539,984,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,304.0,981,928,1175,222,1047,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,323.0,1162,704,913,1135,209,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,342.0,1103,829,259,1255,764,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,361.0,531,763,1073,969,656,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,380.0,416,773,1009,217,494,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,399.0,996,446,520,522,880,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,418.0,399,302,586,1202,1190,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,437.0,875,981,760,701,1000,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,456.0,268,1149,344,1078,910,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,475.0,1192,1087,611,1053,880,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,494.0,306,857,531,994,441,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,513.0,884,1141,1206,648,229,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,532.0,475,216,383,539,933,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,551.0,262,1101,794,314,747,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,570.0,860,455,510,958,525,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,589.0,521,795,1142,778,612,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,608.0,574,295,545,665,243,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,627.0,1027,552,992,680,1027,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,646.0,759,746,1236,255,835,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,665.0,814,520,487,817,447,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,684.0,1176,683,765,989,836,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,703.0,1171,591,1163,216,416,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,722.0,724,319,848,211,1071,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,741.0,731,1110,881,736,454,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,760.0,247,1219,336,1142,892,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,779.0,1236,542,936,790,933,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,798.0,685,1085,853,283,856,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,817.0,642,273,857,288,364,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,836.0,321,243,668,481,1151,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,855.0,854,820,823,1027,1246,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,874.0,1245,1273,1218,449,1158,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,893.0,348,829,342,680,821,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,912.0,1039,1219,278,361,680,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,931.0,649,1234,341,545,892,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,950.0,386,847,520,689,638,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,969.0,1000,1100,804,259,822,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,988.0,243,340,1039,1219,249,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1007.0,452,230,801,1091,908,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1026.0,210,955,1020,977,966,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1045.0,737,547,1263,1174,302,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1064.0,722,1173,868,280,697,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1083.0,1068,1163,919,402,400,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1102.0,543,1277,1013,1082,1292,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1121.0,516,285,1284,545,364,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1140.0,1045,1093,1196,538,592,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1159.0,682,788,1182,439,383,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1178.0,203,957,848,1149,956,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1197.0,853,959,418,1284,705,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1216.0,416,1068,943,388,558,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1235.0,646,498,1081,440,226,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1254.0,1071,439,830,446,334,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1273.0,790,338,585,976,893,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1292.0,886,1116,770,1028,1022,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1311.0,455,474,1203,532,727,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1330.0,248,741,1300,263,1139,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1349.0,1037,1259,778,962,585,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1368.0,1138,1074,345,381,811,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1387.0,863,1101,867,950,476,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1406.0,863,270,604,446,685,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1425.0,951,435,568,313,1183,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1444.0,735,1057,277,374,749,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1463.0,394,751,623,944,483,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1482.0,1227,1104,1125,606,1258,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1501.0,269,408,543,921,1103,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1520.0,688,612,775,588,893,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1539.0,337,462,1248,967,493,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1558.0,1130,514,523,1169,794,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1577.0,1143,1078,437,1155,1040,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1596.0,1288,761,1141,458,654,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
2,statue,1615.0,371,769,459,1297,1241,-0.0248,0.0248,-0.0279,-0.316,-0.595,0.036
